Date,Snow Water Equivalent [mm],Accumulated Precipitation [mm],Precipitation Increment [mm],Tmax (degC),Tmin (degC),Tmean (degC),Year,DOY,Snow on Ground
2019-07-15,0.000,1036.320,0.000,22.222,10.722,16.611,2019,196,0
2019-07-16,0.000,1036.320,0.000,18.889,10.389,14.111,2019,197,0
2019-07-17,0.000,1036.320,0.000,20.778,8.278,14.611,2019,198,0
2019-07-18,0.000,1036.320,0.000,19.222,8.889,13.611,2019,199,0
2019-07-19,0.000,1036.320,0.000,16.889,6.611,12.500,2019,200,0
2019-07-20,0.000,1036.320,0.000,20.500,6.278,14.222,2019,201,0
2019-07-21,0.000,1036.320,0.000,26.222,9.611,18.722,2019,202,0
2019-07-22,0.000,1036.320,0.000,27.611,15.722,21.778,2019,203,0
2019-07-23,0.000,1036.320,0.000,23.111,14.000,18.611,2019,204,0
2019-07-24,0.000,1036.320,0.000,20.500,10.500,15.889,2019,205,0
2019-07-25,0.000,1036.320,0.000,24.111,8.611,17.111,2019,206,0
2019-07-26,0.000,1036.320,0.000,22.500,12.000,16.611,2019,207,0
2019-07-27,0.000,1036.320,0.000,22.722,10.111,16.222,2019,208,0
2019-07-28,0.000,1036.320,0.000,24.389,9.389,17.500,2019,209,0
2019-07-29,0.000,1036.320,0.000,25.278,12.778,18.389,2019,210,0
2019-07-30,0.000,1036.320,0.000,25.111,11.222,18.389,2019,211,0
2019-07-31,0.000,1036.320,0.000,26.222,11.889,19.000,2019,212,0
2019-08-01,0.000,1036.320,0.000,26.389,12.278,19.722,2019,213,0
2019-08-02,0.000,1036.320,0.000,25.889,13.278,19.889,2019,214,0
2019-08-03,0.000,1036.320,0.000,27.222,11.778,18.778,2019,215,0
2019-08-04,0.000,1036.320,0.000,27.611,14.278,21.000,2019,216,0
2019-08-05,0.000,1036.320,0.000,26.778,12.889,19.889,2019,217,0
2019-08-06,0.000,1036.320,0.000,26.500,14.889,20.722,2019,218,0
2019-08-07,0.000,1036.320,0.000,25.611,13.500,18.889,2019,219,0
2019-08-08,0.000,1036.320,0.000,20.278,12.611,15.611,2019,220,0
2019-08-09,0.000,1036.320,2.540,23.111,10.389,15.889,2019,221,0
2019-08-10,0.000,1038.860,2.540,17.778,9.222,13.278,2019,222,0
2019-08-11,0.000,1041.400,0.000,14.278,6.500,10.000,2019,223,0
2019-08-12,0.000,1041.400,0.000,18.389,5.611,11.889,2019,224,0
2019-08-13,0.000,1041.400,0.000,22.722,9.611,15.611,2019,225,0
2019-08-14,0.000,1041.400,0.000,24.111,9.722,17.222,2019,226,0
2019-08-15,0.000,1041.400,0.000,21.111,9.778,16.000,2019,227,0
2019-08-16,0.000,1041.400,0.000,19.500,7.500,13.389,2019,228,0
2019-08-17,0.000,1041.400,0.000,18.278,6.778,12.889,2019,229,0
2019-08-18,0.000,1041.400,0.000,23.500,8.000,15.778,2019,230,0
2019-08-19,0.000,1041.400,0.000,25.111,11.722,17.722,2019,231,0
2019-08-20,0.000,1041.400,0.000,26.611,13.000,19.611,2019,232,0
2019-08-21,0.000,1041.400,0.000,26.222,13.611,19.222,2019,233,0
2019-08-22,0.000,1041.400,0.000,17.389,8.222,13.722,2019,234,0
2019-08-23,0.000,1041.400,0.000,20.611,6.278,13.611,2019,235,0
2019-08-24,0.000,1041.400,0.000,23.778,9.278,16.722,2019,236,0
2019-08-25,0.000,1041.400,0.000,18.500,8.611,14.278,2019,237,0
2019-08-26,0.000,1041.400,0.000,18.389,5.500,13.611,2019,238,0
2019-08-27,0.000,1041.400,0.000,22.111,8.389,14.889,2019,239,0
2019-08-28,0.000,1041.400,0.000,26.500,8.889,17.611,2019,240,0
2019-08-29,0.000,1041.400,0.000,25.278,14.000,19.389,2019,241,0
2019-08-30,0.000,1041.400,0.000,22.500,11.278,17.111,2019,242,0
2019-08-31,0.000,1041.400,0.000,24.000,11.778,17.889,2019,243,0
2019-09-01,0.000,1041.400,0.000,25.278,12.722,18.222,2019,244,0
2019-09-02,0.000,1041.400,0.000,23.278,10.611,16.889,2019,245,0
2019-09-03,0.000,1041.400,0.000,26.278,12.611,19.000,2019,246,0
2019-09-04,0.000,1041.400,0.000,24.889,11.778,18.500,2019,247,0
2019-09-05,0.000,1041.400,0.000,26.611,12.611,18.722,2019,248,0
2019-09-06,0.000,1041.400,20.320,18.111,8.611,13.278,2019,249,0
2019-09-07,0.000,1061.720,0.000,19.500,8.722,14.389,2019,250,0
2019-09-08,0.000,1061.720,27.940,15.000,4.500,8.889,2019,251,0
2019-09-09,0.000,1089.660,5.080,12.278,4.222,8.111,2019,252,0
2019-09-10,0.000,1094.740,0.000,12.722,4.722,8.389,2019,253,0
2019-09-11,0.000,1094.740,0.000,12.611,3.611,7.722,2019,254,0
2019-09-12,0.000,1094.740,0.000,15.278,4.000,9.111,2019,255,0
2019-09-13,0.000,1094.740,0.000,19.000,6.611,12.278,2019,256,0
2019-09-14,0.000,1094.740,0.000,21.611,8.278,15.111,2019,257,0
2019-09-15,0.000,1094.740,0.000,21.889,9.611,15.722,2019,258,0
2019-09-16,0.000,1094.740,2.540,16.889,3.389,10.722,2019,259,0
2019-09-17,0.000,1097.280,15.240,10.000,2.722,6.278,2019,260,0
2019-09-18,0.000,1112.520,0.000,9.611,2.222,6.611,2019,261,0
2019-09-19,0.000,1112.520,0.000,8.611,1.611,5.722,2019,262,0
2019-09-20,0.000,1112.520,5.080,9.111,3.278,6.389,2019,263,0
2019-09-21,0.000,1117.600,0.000,11.611,2.389,6.500,2019,264,0
2019-09-22,0.000,1117.600,0.000,15.000,3.222,9.111,2019,265,0
2019-09-23,0.000,1117.600,0.000,12.500,3.778,8.389,2019,266,0
2019-09-24,0.000,1117.600,0.000,13.722,5.611,9.889,2019,267,0
2019-09-25,0.000,1117.600,0.000,12.722,3.611,9.611,2019,268,0
2019-09-26,0.000,1117.600,0.000,15.500,4.722,10.389,2019,269,0
2019-09-27,0.000,1117.600,0.000,11.500,2.111,6.722,2019,270,0
2019-09-28,0.000,1117.600,2.540,5.000,0.000,2.278,2019,271,0
2019-09-29,0.000,1120.140,0.000,3.111,-3.500,-0.500,2019,272,0
2019-09-30,0.000,1120.140,2.540,4.222,-4.111,0.222,2019,273,0
2019-10-01,0.000,0.000,0.000,4.222,-1.611,0.778,2019,274,0
2019-10-02,0.000,0.000,2.540,6.111,-4.889,1.500,2019,275,0
2019-10-03,0.000,2.540,0.000,9.389,1.722,5.722,2019,276,0
2019-10-04,0.000,2.540,5.080,4.000,-1.500,0.778,2019,277,0
2019-10-05,0.000,7.620,2.540,5.889,-2.389,1.889,2019,278,0
2019-10-06,0.000,10.160,0.000,9.722,-2.500,4.222,2019,279,0
2019-10-07,0.000,10.160,2.540,12.222,3.389,7.111,2019,280,0
2019-10-08,0.000,12.700,0.000,10.000,-1.000,6.389,2019,281,0
2019-10-09,0.000,12.700,0.000,-1.000,-4.778,-3.611,2019,282,0
2019-10-10,0.000,12.700,0.000,0.778,-8.778,-3.611,2019,283,0
2019-10-11,0.000,12.700,0.000,7.000,-5.111,1.111,2019,284,0
2019-10-12,0.000,12.700,0.000,11.111,-1.389,4.611,2019,285,0
2019-10-13,0.000,12.700,0.000,12.889,1.278,6.722,2019,286,0
2019-10-14,0.000,12.700,0.000,8.389,0.611,4.111,2019,287,0
2019-10-15,0.000,12.700,2.540,14.389,1.278,8.389,2019,288,0
2019-10-16,0.000,15.240,0.000,16.000,7.111,11.500,2019,289,0
2019-10-17,0.000,15.240,0.000,11.278,-0.889,3.722,2019,290,0
2019-10-18,0.000,15.240,0.000,5.000,-2.222,0.889,2019,291,0
2019-10-19,0.000,15.240,12.700,2.111,-1.778,0.111,2019,292,0
2019-10-20,15.240,27.940,0.000,1.778,-2.389,-0.389,2019,293,1
2019-10-21,15.240,27.940,2.540,5.111,0.722,2.500,2019,294,1
2019-10-22,12.700,30.480,2.540,6.611,3.000,4.722,2019,295,1
2019-10-23,7.620,33.020,0.000,5.000,-1.111,3.000,2019,296,1
2019-10-24,0.000,33.020,0.000,7.222,-2.389,2.722,2019,297,0
2019-10-25,0.000,33.020,0.000,12.778,2.278,7.278,2019,298,0
2019-10-26,0.000,33.020,0.000,5.889,-3.000,0.000,2019,299,0
2019-10-27,0.000,33.020,0.000,-1.111,-7.000,-4.000,2019,300,0
2019-10-28,0.000,33.020,0.000,-2.778,-8.722,-5.111,2019,301,0
2019-10-29,0.000,33.020,0.000,-5.889,-11.889,-9.000,2019,302,0
2019-10-30,0.000,33.020,2.540,-2.222,-12.222,-6.500,2019,303,0
2019-10-31,0.000,35.560,0.000,4.500,-5.778,-0.778,2019,304,0
2019-11-01,0.000,35.560,0.000,5.278,-3.111,0.500,2019,305,0
2019-11-02,0.000,35.560,0.000,7.500,-3.389,0.889,2019,306,0
2019-11-03,0.000,35.560,0.000,9.111,-0.389,4.278,2019,307,0
2019-11-04,0.000,35.560,0.000,9.000,1.111,4.222,2019,308,0
2019-11-05,0.000,35.560,0.000,11.000,0.722,4.389,2019,309,0
2019-11-06,0.000,35.560,0.000,10.722,0.778,4.500,2019,310,0
2019-11-07,0.000,35.560,0.000,9.389,2.111,4.611,2019,311,0
2019-11-08,0.000,35.560,0.000,13.000,2.111,5.889,2019,312,0
2019-11-09,0.000,35.560,0.000,12.000,2.889,6.111,2019,313,0
2019-11-10,0.000,35.560,0.000,8.000,3.111,6.278,2019,314,0
2019-11-11,0.000,35.560,0.000,4.889,-2.222,2.111,2019,315,0
2019-11-12,0.000,35.560,0.000,10.722,-0.611,4.778,2019,316,0
2019-11-13,0.000,35.560,0.000,7.111,-0.611,2.722,2019,317,0
2019-11-14,0.000,35.560,0.000,9.000,-0.611,5.611,2019,318,0
2019-11-15,0.000,35.560,0.000,8.500,2.500,5.778,2019,319,0
2019-11-16,0.000,35.560,0.000,4.722,-0.889,1.500,2019,320,0
2019-11-17,0.000,35.560,0.000,8.889,-0.500,5.000,2019,321,0
2019-11-18,0.000,35.560,0.000,10.278,2.500,6.611,2019,322,0
2019-11-19,0.000,35.560,0.000,8.278,0.778,3.389,2019,323,0
2019-11-20,0.000,35.560,0.000,4.278,0.389,2.111,2019,324,0
2019-11-21,0.000,35.560,0.000,5.111,-4.389,-0.389,2019,325,0
2019-11-22,0.000,35.560,2.540,5.000,-3.222,-0.389,2019,326,0
2019-11-23,0.000,38.100,0.000,5.000,-4.111,-0.389,2019,327,0
2019-11-24,0.000,38.100,0.000,2.611,-2.000,0.389,2019,328,0
2019-11-25,0.000,38.100,0.000,-2.111,-5.611,-3.889,2019,329,0
2019-11-26,0.000,38.100,0.000,-5.278,-9.111,-6.500,2019,330,0
2019-11-27,0.000,38.100,17.780,-3.000,-6.389,-4.222,2019,331,0
2019-11-28,20.320,55.880,0.000,0.778,-6.389,-3.389,2019,332,1
2019-11-29,30.480,55.880,0.000,-2.889,-8.889,-5.500,2019,333,1
2019-11-30,33.020,55.880,0.000,-3.889,-12.889,-7.778,2019,334,1
2019-12-01,33.020,55.880,12.700,-1.722,-5.000,-3.222,2019,335,1
2019-12-02,35.560,68.580,5.080,1.722,-2.111,-0.111,2019,336,1
2019-12-03,38.100,73.660,2.540,3.111,-1.278,0.500,2019,337,1
2019-12-04,43.180,76.200,0.000,2.500,-4.000,-0.389,2019,338,1
2019-12-05,43.180,76.200,0.000,2.778,-4.222,-1.278,2019,339,1
2019-12-06,43.180,76.200,0.000,2.389,-0.722,0.889,2019,340,1
2019-12-07,43.180,76.200,10.160,3.778,0.500,2.222,2019,341,1
2019-12-08,53.340,86.360,12.700,1.500,-2.778,0.000,2019,342,1
2019-12-09,68.580,99.060,0.000,-0.611,-7.389,-3.889,2019,343,1
2019-12-10,68.580,99.060,0.000,1.111,-6.500,-2.278,2019,344,1
2019-12-11,68.580,99.060,10.160,0.722,-1.111,-0.111,2019,345,1
2019-12-12,81.280,109.220,12.700,1.778,-1.222,0.778,2019,346,1
2019-12-13,104.140,121.920,5.080,-1.111,-3.000,-2.222,2019,347,1
2019-12-14,106.680,127.000,2.540,-2.500,-9.278,-5.111,2019,348,1
2019-12-15,109.220,129.540,2.540,-3.778,-8.722,-5.889,2019,349,1
2019-12-16,111.760,132.080,0.000,-5.000,-12.111,-9.722,2019,350,1
2019-12-17,111.760,132.080,0.000,-2.111,-11.278,-5.222,2019,351,1
2019-12-18,111.760,132.080,2.540,0.778,-4.278,-1.778,2019,352,1
2019-12-19,116.840,134.620,5.080,2.000,-2.500,-0.611,2019,353,1
2019-12-20,124.460,139.700,0.000,3.889,0.611,2.500,2019,354,1
2019-12-21,124.460,139.700,0.000,5.611,3.278,4.389,2019,355,1
2019-12-22,124.460,139.700,0.000,6.278,3.222,4.778,2019,356,1
2019-12-23,124.460,139.700,5.080,3.611,-0.611,0.611,2019,357,1
2019-12-24,127.000,144.780,5.080,-0.389,-8.278,-3.500,2019,358,1
2019-12-25,129.540,149.860,2.540,-1.389,-8.778,-4.778,2019,359,1
2019-12-26,134.620,152.400,2.540,-4.389,-9.278,-6.111,2019,360,1
2019-12-27,134.620,154.940,0.000,-4.222,-8.111,-6.722,2019,361,1
2019-12-28,134.620,154.940,0.000,-3.222,-5.889,-5.111,2019,362,1
2019-12-29,134.620,154.940,2.540,0.278,-5.278,-2.278,2019,363,1
2019-12-30,137.160,157.480,0.000,-1.611,-5.111,-4.111,2019,364,1
2019-12-31,137.160,157.480,2.540,0.278,-4.889,-2.000,2019,365,1
2020-01-01,142.240,160.020,7.620,1.278,-2.722,-0.611,2020,1,1
2020-01-02,154.940,167.640,2.540,-1.111,-3.222,-2.500,2020,2,1
2020-01-03,157.480,170.180,0.000,4.000,-2.611,0.389,2020,3,1
2020-01-04,157.480,170.180,2.540,4.889,-7.778,-1.222,2020,4,1
2020-01-05,160.020,172.720,0.000,-2.611,-5.611,-3.722,2020,5,1
2020-01-06,165.100,172.720,7.620,-0.611,-4.889,-2.778,2020,6,1
2020-01-07,175.260,180.340,0.000,2.889,-1.722,0.611,2020,7,1
2020-01-08,175.260,180.340,7.620,1.000,-4.222,-2.389,2020,8,1
2020-01-09,187.960,187.960,2.540,-3.722,-8.778,-5.778,2020,9,1
2020-01-10,195.580,190.500,7.620,-2.278,-11.722,-7.000,2020,10,1
2020-01-11,198.120,198.120,12.700,-2.389,-6.278,-3.611,2020,11,1
2020-01-12,228.600,210.820,25.400,-3.389,-6.278,-4.778,2020,12,1
2020-01-13,266.700,236.220,10.160,-3.389,-8.111,-6.500,2020,13,1
2020-01-14,279.400,246.380,2.540,-3.278,-9.500,-6.222,2020,14,1
2020-01-15,287.020,248.920,2.540,-1.111,-12.722,-7.611,2020,15,1
2020-01-16,289.560,251.460,5.080,1.278,-2.778,-0.222,2020,16,1
2020-01-17,292.100,256.540,0.000,-3.111,-8.222,-5.778,2020,17,1
2020-01-18,292.100,256.540,2.540,-1.278,-7.000,-3.500,2020,18,1
2020-01-19,294.640,259.080,0.000,3.389,-4.000,0.111,2020,19,1
2020-01-20,297.180,259.080,0.000,5.611,1.389,3.111,2020,20,1
2020-01-21,297.180,259.080,5.080,4.222,-3.000,1.000,2020,21,1
2020-01-22,302.260,264.160,0.000,0.222,-6.500,-2.278,2020,22,1
2020-01-23,304.800,264.160,2.540,5.389,0.389,2.111,2020,23,1
2020-01-24,307.340,266.700,10.160,2.500,-2.500,0.611,2020,24,1
2020-01-25,320.040,276.860,0.000,1.500,-1.889,0.222,2020,25,1
2020-01-26,320.040,276.860,22.860,2.500,-1.000,0.778,2020,26,1
2020-01-27,347.980,299.720,2.540,1.722,-1.778,-0.722,2020,27,1
2020-01-28,350.520,302.260,10.160,2.389,-1.611,0.111,2020,28,1
2020-01-29,360.680,312.420,2.540,3.500,-5.111,-1.278,2020,29,1
2020-01-30,365.760,314.960,2.540,5.500,-6.278,-0.889,2020,30,1
2020-01-31,368.300,317.500,2.540,4.722,-0.778,1.722,2020,31,1
2020-02-01,370.840,320.040,0.000,8.500,1.222,4.611,2020,32,1
2020-02-02,370.840,320.040,2.540,2.778,-11.111,-5.278,2020,33,1
2020-02-03,375.920,322.580,0.000,-4.778,-11.278,-8.500,2020,34,1
2020-02-04,375.920,322.580,0.000,-5.222,-9.722,-8.000,2020,35,1
2020-02-05,375.920,322.580,17.780,0.389,-7.611,-3.722,2020,36,1
2020-02-06,396.240,340.360,17.780,1.611,0.111,0.778,2020,37,1
2020-02-07,431.800,358.140,7.620,2.278,0.278,1.111,2020,38,1
2020-02-08,459.740,365.760,2.540,2.111,-4.611,-2.778,2020,39,1
2020-02-09,459.740,368.300,2.540,1.500,-6.278,-3.278,2020,40,1
2020-02-10,459.740,370.840,0.000,0.389,-8.389,-4.222,2020,41,1
2020-02-11,459.740,370.840,0.000,0.278,-9.278,-3.222,2020,42,1
2020-02-12,459.740,370.840,0.000,2.278,-6.111,-2.278,2020,43,1
2020-02-13,462.280,370.840,0.000,5.222,-6.500,-0.889,2020,44,1
2020-02-14,462.280,370.840,0.000,1.611,-7.611,-2.778,2020,45,1
2020-02-15,462.280,370.840,2.540,-0.111,-7.278,-2.722,2020,46,1
2020-02-16,464.820,373.380,17.780,-0.889,-10.000,-2.889,2020,47,1
2020-02-17,495.300,391.160,2.540,-3.722,-11.722,-7.389,2020,48,1
2020-02-18,497.840,393.700,0.000,-2.278,-13.278,-9.111,2020,49,1
2020-02-19,497.840,393.700,0.000,-1.611,-13.500,-8.111,2020,50,1
2020-02-20,497.840,393.700,0.000,0.389,-9.389,-3.222,2020,51,1
2020-02-21,497.840,393.700,0.000,6.389,-5.278,-0.722,2020,52,1
2020-02-22,500.380,393.700,2.540,9.889,-3.000,1.222,2020,53,1
2020-02-23,502.920,396.240,2.540,4.889,-5.278,-0.278,2020,54,1
2020-02-24,505.460,398.780,0.000,-2.889,-8.500,-5.222,2020,55,1
2020-02-25,505.460,398.780,0.000,2.889,-9.500,-3.889,2020,56,1
2020-02-26,505.460,398.780,0.000,5.889,-4.889,0.500,2020,57,1
2020-02-27,505.460,398.780,0.000,8.111,-4.722,0.722,2020,58,1
2020-02-28,505.460,398.780,0.000,9.111,-0.611,4.222,2020,59,1
2020-02-29,508.000,398.780,0.000,3.611,-4.000,-0.778,2020,60,1
2020-03-01,508.000,398.780,0.000,2.722,-7.889,-2.889,2020,61,1
2020-03-02,508.000,398.780,0.000,3.278,-8.500,-2.278,2020,62,1
2020-03-03,508.000,398.780,2.540,7.111,-0.611,1.389,2020,63,1
2020-03-04,508.000,401.320,0.000,5.611,-1.611,1.500,2020,64,1
2020-03-05,508.000,401.320,0.000,12.222,-0.611,6.111,2020,65,1
2020-03-06,508.000,401.320,0.000,10.111,5.389,7.389,2020,66,1
2020-03-07,508.000,401.320,2.540,7.000,-1.222,3.000,2020,67,1
2020-03-08,510.540,403.860,2.540,4.778,-4.778,-0.111,2020,68,1
2020-03-09,510.540,406.400,2.540,3.278,-2.222,-0.500,2020,69,1
2020-03-10,513.080,408.940,0.000,7.389,-5.278,0.278,2020,70,1
2020-03-11,518.160,408.940,0.000,7.500,-1.000,3.000,2020,71,1
2020-03-12,518.160,408.940,0.000,3.278,-2.722,-0.222,2020,72,1
2020-03-13,520.700,408.940,0.000,6.222,-6.000,1.278,2020,73,1
2020-03-14,520.700,408.940,12.700,6.389,-1.389,1.111,2020,74,1
2020-03-15,523.240,421.640,15.240,5.389,-1.722,1.222,2020,75,1
2020-03-16,541.020,436.880,0.000,8.278,-0.222,3.889,2020,76,1
2020-03-17,543.560,436.880,5.080,6.278,-1.000,2.778,2020,77,1
2020-03-18,543.560,441.960,0.000,4.722,-3.222,-0.722,2020,78,1
2020-03-19,548.640,441.960,0.000,8.000,-4.278,1.389,2020,79,1
2020-03-20,548.640,441.960,0.000,7.500,-0.500,2.778,2020,80,1
2020-03-21,548.640,441.960,0.000,7.611,-2.278,1.722,2020,81,1
2020-03-22,548.640,441.960,0.000,6.778,-4.222,1.611,2020,82,1
2020-03-23,551.180,441.960,2.540,6.389,-0.611,2.611,2020,83,1
2020-03-24,551.180,444.500,5.080,2.500,-6.000,-1.278,2020,84,1
2020-03-25,553.720,449.580,2.540,0.000,-8.278,-3.722,2020,85,1
2020-03-26,558.800,452.120,0.000,0.778,-10.278,-4.722,2020,86,1
2020-03-27,561.340,452.120,2.540,0.611,-7.611,-2.611,2020,87,1
2020-03-28,561.340,454.660,0.000,6.111,-3.778,0.500,2020,88,1
2020-03-29,561.340,454.660,10.160,4.222,-0.278,1.389,2020,89,1
2020-03-30,566.420,464.820,15.240,4.278,0.000,1.500,2020,90,1
2020-03-31,589.280,480.060,22.860,1.222,-6.278,-1.111,2020,91,1
2020-04-01,624.840,502.920,2.540,1.500,-10.000,-5.222,2020,92,1
2020-04-02,624.840,505.460,0.000,2.389,-8.611,-4.611,2020,93,1
2020-04-03,624.840,505.460,0.000,4.889,-9.222,-2.611,2020,94,1
2020-04-04,627.380,505.460,5.080,6.389,-7.000,0.500,2020,95,1
2020-04-05,629.920,510.540,5.080,7.889,-2.111,2.611,2020,96,1
2020-04-06,629.920,515.620,5.080,11.889,0.389,3.778,2020,97,1
2020-04-07,650.240,520.700,0.000,11.722,-0.278,4.889,2020,98,1
2020-04-08,650.240,520.700,0.000,14.222,4.500,8.278,2020,99,1
2020-04-09,650.240,520.700,0.000,16.222,4.389,9.389,2020,100,1
2020-04-10,645.160,520.700,0.000,11.278,2.778,7.278,2020,101,1
2020-04-11,624.840,520.700,0.000,7.278,-1.611,3.389,2020,102,1
2020-04-12,622.300,520.700,0.000,3.222,-3.889,-0.889,2020,103,1
2020-04-13,619.760,520.700,0.000,2.000,-8.278,-2.000,2020,104,1
2020-04-14,612.140,520.700,0.000,5.389,-4.000,1.889,2020,105,1
2020-04-15,596.900,520.700,5.080,5.889,-0.278,2.111,2020,106,1
2020-04-16,599.440,525.780,0.000,6.389,-6.222,-0.222,2020,107,1
2020-04-17,601.980,525.780,0.000,10.389,-4.500,2.889,2020,108,1
2020-04-18,596.900,525.780,2.540,12.222,-0.389,5.500,2020,109,1
2020-04-19,574.040,528.320,0.000,11.222,0.778,5.389,2020,110,1
2020-04-20,551.180,528.320,0.000,13.278,1.889,7.111,2020,111,1
2020-04-21,535.940,528.320,0.000,12.778,4.278,8.778,2020,112,1
2020-04-22,505.460,528.320,2.540,10.778,0.111,5.500,2020,113,1
2020-04-23,487.680,530.860,7.620,6.389,2.611,3.889,2020,114,1
2020-04-24,472.440,538.480,0.000,9.889,-0.722,4.278,2020,115,1
2020-04-25,467.360,538.480,2.540,12.222,1.778,7.111,2020,116,1
2020-04-26,444.500,541.020,0.000,12.722,2.722,7.389,2020,117,1
2020-04-27,419.100,541.020,0.000,10.889,2.611,6.889,2020,118,1
2020-04-28,396.240,541.020,0.000,14.278,3.611,8.611,2020,119,1
2020-04-29,373.380,541.020,0.000,20.722,5.611,13.222,2020,120,1
2020-04-30,342.900,541.020,5.080,13.278,3.778,7.889,2020,121,1
2020-05-01,314.960,546.100,0.000,12.000,1.222,7.111,2020,122,1
2020-05-02,302.260,546.100,0.000,15.222,3.389,10.111,2020,123,1
2020-05-03,284.480,546.100,0.000,6.500,0.111,3.278,2020,124,1
2020-05-04,269.240,546.100,0.000,10.889,-1.389,5.278,2020,125,1
2020-05-05,254.000,546.100,0.000,17.111,3.611,11.500,2020,126,1
2020-05-06,236.220,546.100,0.000,12.278,1.389,5.500,2020,127,1
2020-05-07,226.060,546.100,2.540,9.889,0.500,5.000,2020,128,1
2020-05-08,205.740,548.640,0.000,14.000,2.611,8.722,2020,129,1
2020-05-09,182.880,548.640,0.000,17.111,5.889,11.389,2020,130,1
2020-05-10,154.940,548.640,0.000,19.722,9.000,14.000,2020,131,1
2020-05-11,121.920,548.640,0.000,16.722,8.889,12.778,2020,132,1
2020-05-12,88.900,548.640,0.000,9.000,3.111,6.111,2020,133,1
2020-05-13,60.960,548.640,2.540,6.611,0.889,3.111,2020,134,1
2020-05-14,53.340,551.180,7.620,7.000,1.389,3.500,2020,135,1
2020-05-15,50.800,558.800,2.540,8.111,2.111,4.222,2020,136,1
2020-05-16,33.020,561.340,0.000,11.889,3.389,8.778,2020,137,1
2020-05-17,10.160,561.340,2.540,15.389,6.389,9.778,2020,138,1
2020-05-18,0.000,563.880,10.160,8.500,3.278,5.278,2020,139,0
2020-05-19,0.000,574.040,10.160,6.500,1.389,4.111,2020,140,0
2020-05-20,0.000,584.200,27.940,5.500,0.778,2.000,2020,141,0
2020-05-21,17.780,612.140,5.080,6.222,0.778,2.611,2020,142,1
2020-05-22,7.620,617.220,0.000,4.500,-0.611,1.722,2020,143,1
2020-05-23,0.000,617.220,2.540,8.722,0.389,4.889,2020,144,0
2020-05-24,0.000,619.760,0.000,11.778,2.778,8.000,2020,145,0
2020-05-25,0.000,619.760,0.000,16.222,4.500,10.778,2020,146,0
2020-05-26,0.000,619.760,0.000,14.389,7.111,10.500,2020,147,0
2020-05-27,0.000,619.760,0.000,17.889,5.889,12.778,2020,148,0
2020-05-28,0.000,619.760,0.000,23.278,8.611,16.778,2020,149,0
2020-05-29,0.000,619.760,0.000,25.278,14.222,19.778,2020,150,0
2020-05-30,0.000,619.760,0.000,24.500,11.111,19.389,2020,151,0
2020-05-31,0.000,619.760,0.000,14.778,5.889,10.889,2020,152,0
2020-06-01,0.000,619.760,0.000,13.778,7.500,11.111,2020,153,0
2020-06-02,0.000,619.760,0.000,18.111,6.389,13.111,2020,154,0
2020-06-03,0.000,619.760,0.000,19.000,9.111,13.778,2020,155,0
2020-06-04,0.000,619.760,0.000,17.111,7.611,12.111,2020,156,0
2020-06-05,0.000,619.760,0.000,23.889,10.389,17.778,2020,157,0
2020-06-06,0.000,619.760,5.080,11.278,2.278,7.500,2020,158,0
2020-06-07,0.000,624.840,30.480,2.889,-1.000,0.778,2020,159,0
2020-06-08,10.160,655.320,10.160,8.778,0.500,3.000,2020,160,1
2020-06-09,10.160,665.480,7.620,13.778,1.778,7.500,2020,161,1
2020-06-10,0.000,673.100,0.000,18.722,3.889,12.000,2020,162,0
2020-06-11,0.000,673.100,0.000,22.389,11.222,16.778,2020,163,0
2020-06-12,0.000,673.100,0.000,21.500,10.500,16.778,2020,164,0
2020-06-13,0.000,673.100,35.560,10.222,3.389,5.889,2020,165,0
2020-06-14,0.000,708.660,5.080,9.611,0.889,5.000,2020,166,0
2020-06-15,0.000,713.740,5.080,10.611,3.278,7.111,2020,167,0
2020-06-16,0.000,718.820,12.700,7.278,3.222,5.000,2020,168,0
2020-06-17,0.000,731.520,27.940,9.000,1.222,4.889,2020,169,0
2020-06-18,0.000,759.460,0.000,13.722,3.389,8.611,2020,170,0
2020-06-19,0.000,759.460,0.000,16.222,5.000,10.722,2020,171,0
2020-06-20,0.000,759.460,0.000,19.889,7.611,14.222,2020,172,0
2020-06-21,0.000,759.460,0.000,16.778,8.778,13.722,2020,173,0
2020-06-22,0.000,759.460,0.000,19.278,7.722,14.611,2020,174,0
2020-06-23,0.000,759.460,0.000,23.222,10.722,17.278,2020,175,0
2020-06-24,0.000,759.460,0.000,24.778,11.389,18.611,2020,176,0
2020-06-25,0.000,759.460,0.000,20.222,10.722,15.389,2020,177,0
2020-06-26,0.000,759.460,0.000,22.111,10.222,16.778,2020,178,0
2020-06-27,0.000,759.460,0.000,18.278,9.389,14.722,2020,179,0
2020-06-28,0.000,759.460,0.000,10.222,2.778,6.500,2020,180,0
2020-06-29,0.000,759.460,10.160,6.000,2.389,4.222,2020,181,0
2020-06-30,0.000,769.620,0.000,12.722,5.000,7.889,2020,182,0
2020-07-01,0.000,769.620,0.000,8.111,3.611,7.278,2020,183,0
2020-07-02,0.000,769.620,0.000,17.500,3.611,10.500,2020,184,0
2020-07-03,0.000,769.620,0.000,21.500,8.389,16.111,2020,185,0
